fund_id,fund_name,date,nav,ma_200,ma_50,nav_over_ma200,distance_from_ma200,volatility_30d,category,aum_cr,category_code
119383,HDFC Top 100 Fund,2024-08-29,12.9828,12.972894285714286,12.949558000000001,1.0007635701076067,0.0007635701076066903,0.012639055749764847,Equity,8000,0
119383,HDFC Top 100 Fund,2024-08-30,12.9858,12.973076056338028,12.941208,1.0009807961971944,0.0009807961971944762,0.01239595725492877,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-07,12.8226,12.970986111111111,12.92777,0.9885601518774273,-0.011439848122572758,0.011743324531659724,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-08,12.9298,12.970421917808219,12.931779999999998,0.9968681113023435,-0.003131888697656411,0.008992400078689644,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-09,13.0093,12.970947297297297,12.933474,1.0029568158611433,0.00295681586114333,0.009056363241911732,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-10,13.1244,12.972993333333333,12.935936000000002,1.011670912238707,0.011670912238707165,0.009184873711578244,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-12,13.4987,12.97991052631579,12.937804000000002,1.0399686479065016,0.03996864790650163,0.010491051958263399,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-13,13.0333,12.980603896103895,12.928654,1.004059603414285,0.004059603414285045,0.012396786340884342,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-16,13.0493,12.981484615384614,12.934508,1.0052240083953894,0.005224008395389292,0.012397307741107505,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-17,13.0477,12.982322784810126,12.94025,1.0050358642496833,0.005035864249683327,0.012397897097643567,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-19,13.0584,12.98327375,12.946024000000001,1.0057863872738568,0.005786387273856894,0.012397999525492726,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-20,13.0648,12.98428024691358,12.951836,1.0062013258767701,0.00620132587677014,0.012398002068445138,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-23,13.073,12.985362195121951,12.957772,1.006748968843624,0.006748968843623885,0.012397329931133445,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-24,13.0762,12.986456626506024,12.963662,1.0069105358047248,0.00691053580472481,0.012396243345917702,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-25,13.0858,12.987639285714286,12.969627999999998,1.0075580105149429,0.007558010514942975,0.012396018253309677,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-26,13.0973,12.988929411764705,12.975829999999998,1.0083433041168997,0.008343304116899687,0.012334901996350147,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-27,13.0927,12.990136046511626,12.981994,1.0078955257374627,0.007895525737462694,0.01225622392620661,Equity,8000,0
119383,HDFC Top 100 Fund,2024-09-30,13.1015,12.991416091954024,12.988308,1.0084735880420421,0.008473588042042157,0.011992520400733645,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-06,12.7383,12.988539772727274,12.987304,0.9807338024823457,-0.019266197517654345,0.012179210901906002,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-07,12.828,12.986735955056181,12.989186,0.9877770707277389,-0.012222929272261089,0.010453296942568815,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-09,13.0122,12.987018888888889,12.990873999999998,1.001938944674413,0.0019389446744129363,0.010787632500589174,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-10,13.122,12.988502197802198,12.991322,1.0102781521814264,0.010278152181426359,0.010891347215494855,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-12,13.5037,12.994102173913044,12.993227999999998,1.0392176249860514,0.03921762498605136,0.012077911403237043,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-14,13.1362,12.99563010752688,12.999106000000001,1.0108167046391774,0.010816704639177475,0.013163750888679965,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-15,13.1402,12.997168085106383,13.004973999999999,1.0110048522845156,0.011004852284515693,0.01316374871465697,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-16,13.1409,12.99868105263158,13.010753999999999,1.0109410290776868,0.0109410290776869,0.013163978366526673,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-17,13.1355,13.00010625,13.01631,1.0104148187250392,0.010414818725039299,0.01316490477618103,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-18,13.13,13.001445360824743,13.021642000000002,1.009887719065652,0.009887719065651873,0.013165929180926517,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-21,13.1337,13.002794897959182,13.026998,1.0100674588092875,0.01006745880928744,0.013165691051610473,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-22,13.1304,13.004083838383838,13.032178000000002,1.0097135763800074,0.009713576380007416,0.013166322954767657,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-23,13.1357,13.0054,13.037302,1.0100189152198318,0.010018915219831769,0.01316612725989292,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-24,13.1393,13.006725742574258,13.042358,1.0101927464336236,0.010192746433623515,0.013166102186724636,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-25,13.1406,13.008038235294118,13.047123999999998,1.0101907576152573,0.0101907576152573,0.01293445121430079,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-28,13.144,13.009358252427184,13.052062,1.0103496071797158,0.010349607179715873,0.01285762884083576,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-29,13.1472,13.010683653846154,13.057038,1.0104926343446594,0.01049263434465945,0.012815333524251871,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-30,13.1514,13.01202380952381,13.063634000000002,1.0107113384141042,0.010711338414104123,0.012716411140901785,Equity,8000,0
119383,HDFC Top 100 Fund,2024-10-31,13.1516,13.013340566037735,13.068131999999999,1.0106244383031897,0.010624438303189798,0.011533235904915992,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-06,12.7451,13.010833644859813,13.060906,0.9795759709090742,-0.020424029090925774,0.011187154140230866,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-07,12.83,13.00915925925926,13.049197999999999,0.9862282215407776,-0.013771778459222353,0.01126290489678368,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-09,13.0206,13.009264220183487,13.050836000000002,1.0008713621020107,0.000871362102010769,0.01160708459174445,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-10,13.1242,13.010309090909091,13.054395999999999,1.0087538972590966,0.008753897259096612,0.011697330801033442,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-11,13.4205,13.014004504504504,13.063816,1.0312352354999414,0.031235235499941425,0.012388618919136873,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-12,13.504,13.018379464285715,13.074738,1.037302687100689,0.03730268710068893,0.012425329571407991,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-13,13.4232,13.021961946902655,13.084008,1.0308124117343762,0.03081241173437626,0.012492941462615587,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-14,13.4213,13.025464912280702,13.093162,1.0303893250939624,0.03038932509396238,0.012494484287905784,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-18,13.4319,13.028999130434784,13.102450000000001,1.030923393695228,0.030923393695227914,0.012494504990375984,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-19,13.4375,13.032520689655174,13.111818000000001,1.031074518889219,0.031074518889218933,0.012492603206749617,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-21,13.4381,13.03598717948718,13.121016,1.030846365141074,0.03084636514107401,0.012493597049728735,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-22,13.438,13.03939406779661,13.13021,1.0305693600585188,0.030569360058518895,0.011266983912875748,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-25,13.4485,13.04283193277311,13.139543999999999,1.031102759685767,0.03110275968576695,0.011225323649063802,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-26,13.4498,13.046223333333334,13.148883999999999,1.0309343674682865,0.03093436746828643,0.010966977709394773,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-27,13.4513,13.049571074380166,13.158194000000002,1.030784837549836,0.0307848375498361,0.010881499088879254,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-28,13.4521,13.05287049180328,13.170784,1.030585571843942,0.030585571843942044,0.009488455953876127,Equity,8000,0
119383,HDFC Top 100 Fund,2024-11-29,13.4617,13.05619430894309,13.181422000000003,1.0310584908175848,0.031058490817584737,0.007985837975525566,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-06,12.7492,13.053718548387097,13.17622,0.9766718925907344,-0.02332810740926564,0.012657904035215821,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-07,12.8349,13.051968,13.17043,0.9833689448211947,-0.016631055178805306,0.01273404278863639,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-08,12.936,13.051047619047619,13.159176,0.9911847981552293,-0.008815201844770719,0.012830179257677134,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-09,13.0249,13.050841732283464,13.159008000000002,0.9980122560049677,-0.0019877439950323184,0.012899241844676364,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-11,13.4225,13.0537453125,13.166472,1.0282489568068167,0.028248956806816754,0.014066129595541132,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-12,13.5022,13.057221705426356,13.175562,1.0340790946659595,0.03407909466595939,0.014095193279373025,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-13,13.5023,13.060645384615384,13.184440000000002,1.0338156808012609,0.033815680801260954,0.01409598496759867,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-16,13.5087,13.06406564885496,13.193318,1.0340349140226504,0.034034914022650395,0.014095669522884468,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-17,13.5087,13.06743409090909,13.202031999999999,1.0337683669204725,0.03376836692047247,0.014095904590162025,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-18,13.5124,13.07077969924812,13.210756000000002,1.0337868368156555,0.033786836815655495,0.014095876670844212,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-19,13.5077,13.074040298507462,13.219194000000002,1.0331695246145176,0.03316952461451753,0.014097412523344554,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-20,13.5064,13.077242962962963,13.227376000000001,1.032817088300071,0.032817088300070914,0.014098308595747277,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-23,13.5163,13.08047132352941,13.235848,1.033319034589114,0.03331903458911389,0.014097213365609616,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-24,13.5163,13.083652554744525,13.244144,1.0330677877179324,0.0330677877179323,0.01274901545722654,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-26,13.5185,13.086803623188406,13.259748,1.0329871517325036,0.03298715173250361,0.01272297116025585,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-27,13.5217,13.08993237410072,13.273622,1.0329847102001504,0.03298471020015046,0.012484335685220718,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-30,13.5309,13.093082142857144,13.283996000000002,1.033438868890142,0.03343886889014181,0.012421805892671845,Equity,8000,0
119383,HDFC Top 100 Fund,2024-12-31,13.5404,13.096254609929078,13.292364,1.0339139244997717,0.033913924499771715,0.011740623699889399,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-01,13.5386,13.099369718309859,13.293061999999999,1.033530642400008,0.03353064240000802,0.011688513350904737,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-07,14.1781,13.106913286713286,13.313899999999999,1.0817268482559197,0.08172684825591967,0.014439801043183266,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-08,14.2603,13.114922916666666,13.336302,1.0873338784079143,0.08733387840791425,0.014451176802871455,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-09,14.2815,13.12296827586207,13.359114000000002,1.0882827497395458,0.08828274973954581,0.014449517117943393,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-10,14.3834,13.131601369863013,13.384071999999998,1.0953271878180724,0.0953271878180723,0.0144738042621771,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-12,14.5384,13.141171428571427,13.412239999999999,1.1063245068389207,0.10632450683892071,0.014546737677950228,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-13,13.5487,13.143925,13.420539999999999,1.0307955956839376,0.030795595683937697,0.0194652293696052,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-14,13.5532,13.146671812080537,13.428996,1.0309225174044356,0.030922517404435565,0.019465146927736363,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-15,13.5603,13.149429333333334,13.437488,1.0312462736025452,0.03124627360254513,0.01946503906588964,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-16,13.5782,13.152268874172186,13.446266000000001,1.0323846121078195,0.03238461210781951,0.019465543724704812,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-17,13.5774,13.155065789473683,13.455002000000002,1.0321043024250216,0.03210430242502151,0.01946564815689813,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-20,13.5871,13.157889542483659,13.463864000000001,1.032620007648683,0.03262000764868282,0.01946564845752491,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-21,13.5949,13.160727272727273,13.472818,1.0329900254199824,0.03299002541998234,0.01664940414590559,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-22,13.6,13.163561290322582,13.481789999999998,1.0331550634400337,0.03315506344003377,0.016631324206563453,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-23,13.5978,13.166344871794871,13.490714,1.0327695448058176,0.032769544805817535,0.016599234486111593,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-24,13.604,13.169132484076433,13.507892,1.033021728382594,0.03302172838259387,0.016572943178667154,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-27,13.623,13.17200506329114,13.523752,1.034238897915833,0.03423889791583291,0.015646357435585914,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-28,13.6265,13.17486352201258,13.53587,1.0342801636793297,0.034280163679329664,0.01561406331841162,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-29,13.6293,13.177703750000001,13.545971999999999,1.034269722446902,0.034269722446902,0.015613922118093617,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-30,13.6321,13.18052608695652,13.550204,1.0342606896010287,0.0342606896010287,0.015613974511684083,Equity,8000,0
119383,HDFC Top 100 Fund,2025-01-31,13.631,13.183306790123458,13.552744,1.0339590981992424,0.03395909819924243,0.01561405694559283,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-01,13.5387,13.185487116564417,13.555054,1.0267880041376596,0.026788004137659485,0.015669227897308256,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-04,13.8765,13.189700609756098,13.564157999999999,1.0520708855010623,0.05207088550106233,0.01630727068777234,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-05,14.0077,13.19465818181818,13.575674,1.0616190133142036,0.06161901331420355,0.016377619920101734,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-06,14.1364,13.200331325301205,13.589652,1.070912513605217,0.0709125136052171,0.01643930644064777,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-07,14.1925,13.206272455089822,13.60474,1.0746787216653308,0.07467872166533088,0.016441708356727626,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-09,14.2859,13.21269880952381,13.621697999999999,1.0812249795403357,0.08122497954033579,0.016461928255796707,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-12,14.545,13.22058224852071,13.643628000000001,1.100178473730042,0.10017847373004188,0.016719110499434177,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-13,13.6605,13.223170000000001,13.647842,1.033073007455852,0.03307300745585206,0.020336991400836262,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-14,13.6632,13.225743274853802,13.652079999999998,1.0330761542890325,0.033076154289032496,0.020337046498913876,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-17,13.6712,13.228333139534882,13.656462000000001,1.0334786594647773,0.03347865946477742,0.020336691313459734,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-18,13.6755,13.230917919075145,13.660737999999998,1.033601756404512,0.03360175640451193,0.018325701327197148,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-20,13.6778,13.233486206896552,13.679310000000001,1.033574961741517,0.03357496174151718,0.018282103052419268,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-21,13.6798,13.23603657142857,13.696208000000002,1.0335269116382877,0.03352691163828766,0.018276892583732496,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-24,13.6873,13.238600568181818,13.711234,1.033893267608406,0.03389326760840603,0.01821193157531701,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-25,13.6892,13.241146327683614,13.72452,1.0338379820922021,0.03383798209220208,0.01806793800609214,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-27,13.6919,13.243678651685393,13.729908,1.033844172763703,0.03384417276370315,0.013036913855955965,Equity,8000,0
119383,HDFC Top 100 Fund,2025-02-28,13.6909,13.246177094972067,13.733681999999998,1.0335736795483987,0.033573679548398794,0.01303723403378825,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-01,13.5422,13.247821666666667,13.734479999999998,1.0222208858739417,0.02222088587394173,0.013198856941575972,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-02,13.6452,13.250017127071823,13.73721,1.029825083932968,0.029825083932967792,0.013269547248525729,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-03,13.6955,13.252464835164837,13.740946000000001,1.0334303973144368,0.03343039731443678,0.013284134663828544,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-04,13.8817,13.255903278688525,13.748332,1.0472089082241243,0.04720890822412435,0.013501829986182578,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-06,14.1421,13.260719565217391,13.761019999999998,1.0664655059212964,0.06646550592129645,0.013893568946797278,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-07,14.1998,13.265795675675676,13.774887999999999,1.0704069584033262,0.07040695840332634,0.01390049930270857,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-09,14.294,13.271323655913978,13.790441999999999,1.077059106582055,0.07705910658205496,0.013927233105999335,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-10,14.3958,13.277336898395722,13.808031999999999,1.0842385118464095,0.08423851184640944,0.013958816957375336,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-11,14.4726,13.283694680851065,13.827114000000002,1.0895011024954364,0.08950110249543644,0.013971613750474265,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-12,14.5449,13.290367724867725,13.847578,1.094394098124532,0.09439409812453187,0.013976663676179333,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-13,13.728,13.29267105263158,13.851519999999999,1.032749546396263,0.03274954639626302,0.017587029404218617,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-17,13.7399,13.295012565445028,13.855509999999999,1.0334627314088651,0.033462731408865055,0.01758719889878535,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-18,13.7481,13.297372395833333,13.8597,1.033895990181331,0.033895990181330916,0.01758697347960205,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-19,13.7555,13.299746113989638,13.851248,1.0342678636196647,0.034267863619664635,0.01753419003323061,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-20,13.7677,13.30215824742268,13.841396,1.0349974601052065,0.03499746010520655,0.016925588183356488,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-21,13.7766,13.304591282051282,13.831297999999999,1.035477130258446,0.03547713025844597,0.01682990393682511,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-24,13.7867,13.307051020408162,13.819364,1.0360447238727972,0.036044723872797314,0.01673410628838056,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-25,13.7874,13.309489340101523,13.804343999999999,1.0359075128794408,0.0359075128794409,0.01671173104786068,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-26,13.8002,13.311967676767678,13.809374,1.0366761950665186,0.03667619506651867,0.016657123258924603,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-27,13.8081,13.314460804020099,13.814472,1.0370754177165669,0.03707541771656678,0.016264854166529865,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-28,13.8283,13.317029999999999,13.819831999999998,1.0383921940552812,0.03839219405528121,0.011811559341155537,Equity,8000,0
119383,HDFC Top 100 Fund,2025-03-31,13.8348,13.3222265,13.824964,1.0384750627081742,0.03847506270817421,0.01181144232283554,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-02,13.648,13.325943,13.826376,1.024167670535586,0.024167670535586046,0.012084224232728716,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-03,13.6938,13.3288635,13.82851,1.0273794161070071,0.027379416107007087,0.012099562489914402,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-04,13.8925,13.334318500000002,13.834462,1.041860519530863,0.04186051953086301,0.012381687400408813,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-06,14.1452,13.3405025,13.845366000000002,1.0603198792549233,0.06031987925492323,0.01279060007183242,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-07,14.2018,13.346576,13.857446,1.0640781575738976,0.06407815757389758,0.0128000959791311,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-08,14.2744,13.350561500000001,13.870854,1.0691984752851031,0.06919847528510308,0.012816572318465317,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-09,14.3013,13.358043,13.88442,1.0706134124586961,0.07061341245869616,0.01281446138595714,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-11,14.4782,13.365476000000001,13.901454,1.0832536005451656,0.08325360054516563,0.012961173176173017,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-12,14.5464,13.3726715,13.919796000000002,1.0877706821707243,0.08777068217072416,0.012740403802917072,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-15,13.9409,13.374958999999999,13.925972,1.0423134755029904,0.04231347550299037,0.015022095652386807,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-16,13.9514,13.380668,13.93238,1.0426534758952244,0.042653475895224335,0.015012384512578731,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-17,13.9637,13.385509500000001,13.94088,1.0431952552870698,0.0431952552870698,0.014814788436509262,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-21,13.9885,13.389963,13.943119999999999,1.044700422249113,0.04470042224911303,0.01440412341757143,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-22,13.9933,13.3929085,13.942832000000001,1.0448290600954975,0.04482906009549747,0.014381429574496922,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-23,13.9955,13.395441500000002,13.940014000000001,1.0447957239781904,0.044795723978190455,0.01432090882093172,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-24,13.9991,13.401832500000001,13.936146,1.0445661069111256,0.04456610691112571,0.014247906412913887,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-25,13.9891,13.407714499999999,13.930210000000002,1.0433620137123296,0.04336201371232968,0.01420037344043135,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-28,13.9896,13.413040999999998,13.919102,1.0429849576990036,0.04298495769900364,0.014156583265320313,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-29,14.0053,13.4180705,13.925998,1.043764079194546,0.04376407919454585,0.009624845875038512,Equity,8000,0
119383,HDFC Top 100 Fund,2025-04-30,14.0016,13.421062000000001,13.932766,1.043255742354815,0.04325574235481505,0.009626434942263524,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-02,13.6543,13.421861,13.932428,1.0173179412303555,0.01731794123035542,0.010691672838110693,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-03,13.7013,13.426721,13.932943999999999,1.0204501903331424,0.020450190333142337,0.010711451873558353,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-05,14.0221,13.432208500000002,13.939829999999999,1.0439161959107468,0.043916195910746796,0.011538864462554312,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-06,14.1519,13.437961499999998,13.949271999999999,1.053128482322263,0.05312848232226303,0.011644712493432177,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-08,14.2782,13.442326000000001,13.961089999999999,1.0621822443526514,0.062182244352651364,0.011734833876733962,Equity,8000,0
119383,HDFC Top 100 Fund,2025-05-09,14.3123,13.446433499999998,13.973552,1.0643937665701468,0.06439376657014687,0.011734454979584969,Equity,8000,0
